CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,STANDARD_VALUE_LOG,TYPE,TYPE_LABEL,AlogP,NumHAcceptors,NumHDonors,NumRotatableBonds,FractionCSP3,TPSA,LogP_WildmanCrippen
CHEMBL4080838,521.02,CC(C)(O)c1cn(Cc2nnc(-c3cc(S(N)(=O)=O)c(SCc4ccccc4)cc3Cl)o2)nn1,T1/2,'=',0.23,hr,-1.46967597,-0.638272164,unstable,0,3.2,10,2,12,0.238095238,150.02,3.1969
CHEMBL1087470,383.97,CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC2C=CC1C2,T1/2,'=',0.23,hr,-1.46967597,-0.638272164,unstable,0,5.61,3,1,10,0.52173913,28.16,5.6144
CHEMBL4102824,723.99,CCCC(=O)OC[C@@H]1[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)CN1CCCCCCN(C(=O)NC(C)(C)C)C1CCCCC1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,6.85,10,1,25,0.871794872,140.78,6.8528
CHEMBL1669564,640.12,Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.23,9,2,8,0.242424242,127.2,4.2323
CHEMBL3672394,626.57,CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(CCC(F)(F)F)c(-c3cnc(OC)c(C(=O)NC(C)(C)c4ncon4)c3)cc12,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,5.61,9,2,13,0.266666667,145.27,5.6071
CHEMBL477178,538.65,CC(C)(C)CCn1nc(N2CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,1.92,10,3,8,0.5,163.06,1.9178
CHEMBL603492,529.68,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCCCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,5.76,5,1,11,0.4375,74.87,5.7587
CHEMBL4063540,501.54,Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NCCC(F)F,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,6.22,6,3,12,0.178571429,123.96,6.215
CHEMBL239601,492.6,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccccc6F)n5)cc43)CC2)CCCC1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.36,7,1,8,0.5,74.86,4.3647
CHEMBL2407900,492.58,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.38,6,2,7,0.206896552,86.38,4.3814
CHEMBL2431636,452.49,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(F)ccc2c1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.84,3,3,6,0.074074074,86.88,4.835
CHEMBL1835214,438.55,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)C4)n3)cc2)C1=O,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.1,4,0,9,0.48,56.75,4.1027
CHEMBL3422026,425.96,COc1ccc2nc3cc(Cl)ccc3c(N/C(C)=N/CCCN3CCCCC3)c2n1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,5.15,5,1,8,0.434782609,62.64,5.1513
CHEMBL2322477,405.42,O=S(=O)(Nc1ccc(CO)c(CO)c1)c1ccc(-c2ccc(F)cc2F)cc1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,3.42,4,3,8,0.1,86.63,3.4172
CHEMBL3289428,404.47,COCCN(C)CCNC(=O)c1cccn2c(=O)c3cc4ccccc4cc3nc12,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.31,6,1,9,0.260869565,75.94,2.3089
CHEMBL253960,400.46,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccn21,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.41,7,2,7,0.263157895,105.17,2.4137
CHEMBL3747207,394.52,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,3.29,6,3,6,0.5,110.16,3.2863
CHEMBL1836035,376.5,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,3.89,4,0,8,0.391304348,41.37,3.88862
CHEMBL2322462,371.43,Cc1c(CO)cccc1NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.09,3,2,7,0.1,66.4,4.09422
CHEMBL3354546,362.47,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCCCC2)no1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,3.37,4,1,2,0.736842105,78.68,3.371
CHEMBL3354527,361.87,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2c2ccc(Cl)cc2)no1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,4.62,4,1,3,0.473684211,58.37,4.6231
CHEMBL1630800,327.43,C[C@@H]1CCN(C(=O)CC2CC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.43,4,1,6,0.611111111,65.12,2.4312
CHEMBL2397493,325.41,Cc1ccccc1C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,1.08,3,3,9,0.263157895,98.21,1.07762
CHEMBL214199,265.32,c1cn2ccnc2c(-c2ccc(N3CCCC3)nc2)n1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.39,5,0,2,0.266666667,46.32,2.3915
CHEMBL1630779,260.34,COC1CCCCC1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.35,4,1,5,0.571428571,54.04,2.3517
CHEMBL1630764,244.34,CN(c1ncnc2[nH]ccc12)C1CCCCCC1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,3.12,3,1,3,0.571428571,44.81,3.1169
CHEMBL2018906,208.29,CCSc1nc2cc(OC)ccc2[nH]1,T1/2,'=',0.2333,hr,-1.4554301,-0.632085261,unstable,0,2.68,3,1,5,0.3,37.91,2.6835
CHEMBL185572,508.53,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,T1/29,'=',0.233333333,hr,-1.455287233,-0.632023215,unstable,0,4.84,4,0,7,0.740740741,36.02,4.8404
CHEMBL4102491,430.34,NS(=O)(=O)c1cc(-c2nnc(CCl)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.235,hr,-1.448169765,-0.628932138,unstable,0,4.07,6,1,7,0.125,99.08,4.0685
CHEMBL4276673,482.67,COc1cc2c(N3CCN(C4CCCC4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,T1/2,'=',0.2378,hr,-1.436325295,-0.62378815,unstable,0,3.63,8,0,12,0.703703704,57.2,3.6337
CHEMBL4092489,301.33,Cc1ccc(Nc2nc(-c3cc(C(=O)O)no3)cs2)cc1,T1/2,'=',0.2383,hr,-1.434224895,-0.622875958,unstable,0,3.55,7,2,5,0.071428571,88.25,3.54832
CHEMBL179154,434.47,O=C(CN1CCC(N2C(=O)OCc3cc(F)ccc32)CC1)Nc1ccc2ncccc2c1,T1/2,'=',0.24,hr,-1.427116356,-0.619788758,unstable,0,3.93,5,1,4,0.291666667,74.77,3.9336
CHEMBL2237215,397.54,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCC2)CC1,T1/2,'=',0.2417,hr,-1.420057991,-0.61672335,unstable,0,3.02,4,1,2,0.545454545,56.41,3.0178
CHEMBL4061213,631.62,[2H]C([2H])([2H])C(NC(=O)c1cc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)ccc1OC)(c1ncon1)C([2H])([2H])[2H],T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,6.21,8,2,13,0.258064516,132.38,6.2121
CHEMBL4073633,628.6,[2H]C([2H])([2H])Oc1ccc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cc1C(=O)NC(C)(C)c1ncon1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,6.21,8,2,13,0.258064516,132.38,6.2121
CHEMBL3337533,620.63,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(F)c2)cc1F,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,7.21,4,3,10,0.083333333,96.11,7.206
CHEMBL1096671,569.6,COc1cc(N2CCN(C3CCN(c4ccc(F)c5c(OC)cc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.75,7,0,7,0.4,53.96,5.7491
CHEMBL1076304,548.69,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCCC3)C1=O)N2,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.22,7,3,7,0.6,145.24,3.2201
CHEMBL601873,545.68,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.0,6,1,12,0.4375,84.1,4.9951
CHEMBL495536,545.61,O=C([C@H]1CCCN1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,2.56,6,2,6,0.434782609,112.65,2.5595
CHEMBL230489,532.56,C[C@H](Cc1cccc(CC(=O)NCc2ccc(OC(F)(F)F)cc2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.9,6,5,16,0.321428571,111.05,3.8962
CHEMBL2431542,523.01,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCNCC2)cc1F,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.09,5,4,7,0.222222222,102.15,3.0914
CHEMBL603099,503.64,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN(C)C)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.22,5,1,14,0.4,74.87,5.2245
CHEMBL603086,501.63,CC(C)OC(=O)C1=CN(C(=O)c2ccc(CN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.73,5,1,9,0.4,74.87,4.7262
CHEMBL257470,499.57,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC#N)ccc3N2)c1=O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.19,10,2,10,0.272727273,146.67,3.18688
CHEMBL583047,473.47,COc1ccc([C@H]2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC(F)(F)F)cc2)cc1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.08,5,1,10,0.35,88.18,3.0794
CHEMBL3410056,467.93,COCCN(C(=O)Nc1ccc(-c2ncnc3[nH]c(C)c(C)c23)cc1F)c1ccc(Cl)cc1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.72,4,2,9,0.208333333,83.14,5.71914
CHEMBL2035824,463.89,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cccnc3)c(Cl)c2)n1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.1,9,3,9,0.045454545,141.08,4.1003
CHEMBL3824213,445.3,CCC(=O)Nc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(C(N)=O)cc3)c2)c(Cl)c1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.61,4,3,8,0.090909091,101.65,5.6057
CHEMBL1835136,434.58,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(C)C4)n3)cc2)C1=O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.4,4,0,10,0.5,56.75,4.4007
CHEMBL1209696,431.95,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@H](O)c2ccccc2)S1(=O)=O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.07,5,1,7,0.285714286,75.43,4.0654
CHEMBL3120287,426.59,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCOCC4)cc3)cc2n1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.6,8,2,11,0.454545455,65.55,3.6002
CHEMBL2322464,403.45,Cc1cc(S(=O)(=O)Nc2cccc(CO)c2C)ccc1-c1ccc(F)cc1F,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.54,3,2,8,0.142857143,66.4,4.54174
CHEMBL1766840,392.5,O=C1CC(=O)N(CCCCc2ccccc2)C(=O)N1CCCCc1ccccc1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.21,3,0,10,0.375,57.69,4.2131
CHEMBL1836037,388.52,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCC3)C2)cc1,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.03,4,0,6,0.416666667,41.37,4.03272
CHEMBL1682436,358.84,C[C@H]1c2c(Cl)c(-c3cccc4cc[nH]c34)cc(F)c2NC(C)(C)[C@@H]1O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,5.3,2,3,5,0.3,48.05,5.2959
CHEMBL2397484,325.41,CN(C(=O)[C@@H](N)Cc1ccccc1)[C@@H](Cc1ccccc1)C(N)=O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,1.11,3,2,9,0.263157895,89.42,1.1114
CHEMBL3287179,302.38,CCC(=O)N1CCc2cc(-c3cncc4ccccc34)ccc21,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.2,2,0,3,0.2,33.2,4.2009
CHEMBL463821,290.37,c1ccc2c(c1)C1CCCCC1N2c1ncnc2[nH]ccc12,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,4.14,3,1,1,0.333333333,44.81,4.1358
CHEMBL386630,288.43,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,T1/2,'=',0.25,hr,-1.386294361,-0.602059991,unstable,0,3.88,2,1,3,0.842105263,37.3,3.8792
CHEMBL255346,531.04,CN1CCc2nc(C(=O)NC3CN(C(=O)CO)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,T1/2,'=',0.2517,hr,-1.379517377,-0.599116784,unstable,0,1.39,7,4,7,0.416666667,130.66,1.3873
CHEMBL3785560,382.94,Oc1ccc(Cl)c2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,T1/2,'=',0.255,hr,-1.366491734,-0.59345982,unstable,0,4.04,3,2,3,0.47826087,35.5,4.0399
CHEMBL574131,518.66,COCCNS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1,T1/2,'=',0.2617,hr,-1.340556469,-0.582196277,unstable,0,3.93,8,2,13,0.458333333,119.51,3.9272
CHEMBL4100725,410.91,NCc1nnc(-c2cc(S(N)(=O)=O)c(SCc3ccccc3)cc2Cl)o1,T1/2,'=',0.2633,hr,-1.334461212,-0.579549141,unstable,0,2.79,7,2,8,0.125,125.1,2.7884
CHEMBL1800633,501.94,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCN2CCOCC2)n2c1nc1ccccc12,T1/2,'=',0.265,hr,-1.328025453,-0.576754126,unstable,0,4.79,6,1,5,0.28,65.59,4.78908
CHEMBL2237221,399.56,CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,T1/2,'=',0.265,hr,-1.328025453,-0.576754126,unstable,0,3.12,4,1,6,0.545454545,56.41,3.1213
CHEMBL3356704,701.8,C=CCCCS(=O)(=O)NC(=O)c1ccccc1NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(Oc2cc(OC)nc(-c3ccccc3)n2)cc1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,6.17,10,3,15,0.25,174.91,6.1748
CHEMBL3355189,631.54,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(Cl)cc3Cl)CC2)cc1F,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,6.32,5,3,8,0.181818182,93.36,6.3152
CHEMBL253005,515.57,NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,1.9,10,3,9,0.272727273,165.97,1.9026
CHEMBL2431624,512.97,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2Cl)cc1F,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,6.0,3,3,7,0.068965517,86.88,6.0022
CHEMBL255954,511.59,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(-c4cnn[nH]4)ccc3N2)c1=O,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,3.07,10,3,9,0.227272727,155.22,3.0696
CHEMBL1835220,488.59,CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,2.54,6,0,9,0.458333333,90.89,2.5383
CHEMBL2431545,478.53,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)cc1F,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,5.35,3,3,7,0.068965517,86.88,5.3488
CHEMBL2431544,478.53,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)c(F)c1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,5.35,3,3,7,0.068965517,86.88,5.3488
CHEMBL3422290,476.02,CCN(CC)CCC/N=C(/Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12)c1ccccc1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,6.04,5,1,12,0.296296296,62.64,6.0356
CHEMBL4208672,456.96,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,2.9,4,2,6,0.636363636,78.67,2.8982
CHEMBL2431658,424.91,O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccccc12)NCc1ccccc1F,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,4.04,3,3,7,0.130434783,69.81,4.0416
CHEMBL569184,419.5,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,2.19,5,1,11,0.35,88.18,2.1894
CHEMBL1828772,402.33,CC(C)N/C(=N\c1nccn1Cc1ccccc1)Nc1ccc(Cl)c(Cl)c1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,5.34,3,2,7,0.2,54.24,5.3358
CHEMBL3758274,397.99,CC(NCCCNc1ccnc2cc(Cl)ccc12)C12CC3CC(CC(C3)C1)C2,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,5.88,3,2,8,0.625,36.95,5.8847
CHEMBL2035827,388.79,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(F)c(Cl)c2)n1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,3.05,7,3,7,0.058823529,118.96,3.0521
CHEMBL2159747,322.41,O=C(NCc1ccccc1)c1ccccc1C(=O)N1CCCCC1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,3.24,2,1,4,0.3,49.41,3.2427
CHEMBL1630766,202.26,c1nc(N2CCCCC2)c2cc[nH]c2n1,T1/2,'=',0.2667,hr,-1.321630848,-0.573976984,unstable,0,1.95,3,1,1,0.454545455,44.81,1.9482
CHEMBL4101634,377.43,Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccn4)no3)cs2)cc1,T1/2,'=',0.2683,hr,-1.315649522,-0.571379327,unstable,0,4.5,7,2,6,0.052631579,92.94,4.49742
CHEMBL2019025,307.32,FC(F)Oc1ccc2[nH]c(SCc3ccccn3)nc2c1,T1/2,'=',0.2683,hr,-1.315649522,-0.571379327,unstable,0,3.85,4,1,5,0.142857143,50.8,3.8516
CHEMBL2018926,376.48,COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,T1/2,'=',0.2717,hr,-1.303056763,-0.565910362,unstable,0,5.44,4,1,8,0.136363636,47.14,5.4428
CHEMBL2018918,326.47,COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1,T1/2,'=',0.275,hr,-1.290984181,-0.560667306,unstable,0,5.16,3,1,5,0.315789474,37.91,5.1613
CHEMBL3121276,324.38,NC(=O)c1ccccc1NC(=O)c1cccnc1N1CCCCC1,T1/2,'=',0.2783,hr,-1.27905561,-0.555486794,unstable,0,2.42,4,2,4,0.277777778,88.32,2.4231
CHEMBL1669552,640.12,Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.2833,hr,-1.261248872,-0.547753425,unstable,0,4.23,9,2,8,0.242424242,127.2,4.2323
