smiles,half_life,cluster_label
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.914292729,8
CC(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-0.885519073,13
COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12,-0.88140633,8
COc1cc2c(N3CCN(C)CC3)nc(N(C)C)nc2cc1OC1CCCC1,-0.880682304,10
COC(=O)Nc1ccc(-c2nc([C@H](CC(=O)N3CCN(C)CC3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,-0.875388741,8
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3F)c(F)c2)cc1F,-0.875388741,8
[2H]C([2H])([2H])C(NC(=O)c1cc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cnc1OC)(c1ncon1)C([2H])([2H])[2H],-0.875388741,13
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(C(F)(F)F)ccc2F)cc1F,-0.875388741,8
CCOC(=O)C(C)Oc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,-0.875388741,3
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,-0.875388741,9
CC(C)(C)CCn1nc(C2=CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.875388741,16
CCC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,-0.875388741,8
CC(C)CCn1nc(CC2CCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.875388741,8
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1,-0.875388741,8
N[C@H]1CCCN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,-0.875388741,8
CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NC1CCN(Cc2ccccc2)CC1,-0.875388741,8
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(F)cc1F,-0.875388741,8
O=C(NCCN1CCCCC1)c1cccn2c(=O)c3cc4ccccc4cc3nc12,-0.875388741,3
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,-0.875388741,4
C/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCOCC1,-0.875388741,13
CC(C)(C)c1ccc(-c2ccnc(C#N)c2)cc1,-0.875388741,9
COc1ccc2c(c1)CCCN2c1nc(C)nc2ccccc12,-0.867976872,1
COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4cccs4)cc3)sc2n1,-0.863461118,1
CNc1nc(NCCCN(C)C)c2sc(-c3cccc4cnccc34)cc2n1,-0.863461118,1
Cc1ccnc(NC(c2ccc([N+](=O)[O-])cc2)c2ccc3cccnc3c2O)c1,-0.85566611,3
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,-0.84397007,8
NS(=O)(=O)c1cc(-c2nnc(CNCc3ccc(Cl)cc3)o2)c(Cl)cc1SCc1ccccc1,-0.840024376,1
CNc1nc(N2CCCc3cc(OC)ccc32)c2ccccc2n1,-0.837479551,1
[2H]c1nc(C(C)(C)NC(=O)c2cc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4nc3CCC(F)(F)F)cnc2OC([2H])([2H])[2H])no1,-0.83632495,13
CN(c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)(C)C)c1=O)N2)S(C)(=O)=O,-0.83632495,1
CC(C)OC(=O)C1=CN(C(=O)c2ccc(CCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,-0.83632495,8
NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2,-0.83632495,9
[2H]C([2H])([2H])N1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,-0.83632495,12
CC(OC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2F)C1)C(F)(F)F,-0.83632495,13
CCN(Cc1cccc(OCc2noc(-c3ccccc3F)n2)c1)C1CCN(C2CC(C)C(C)C2)C1,-0.83632495,8
CCC(CC)C(=O)N/C(=N/c1nccn1C(C)(C)C)Nc1ccc(Cl)c(Cl)c1,-0.83632495,3
CS(=O)(=O)N1CCc2cc(S(=O)(=O)c3ccc4c(c3)OCCO4)ccc21,-0.83632495,8
O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccc(F)cc2)cc1Cl,-0.83632495,3
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,-0.83632495,6
CCN(CC)CCN/C(C)=N\c1ccnc2cc(Cl)ccc12,-0.83632495,8
NC(=O)c1cn(Cc2nnc(-c3cc(S(N)(=O)=O)c(SCc4ccccc4)cc3Cl)o2)nn1,-0.832409248,12
COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)sc2n1,-0.828508818,3
NCCOCCOCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-0.828508818,9
NCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-0.824851672,13
COc1ccc2[nH]c(SCc3ccccn3)nc2c1,-0.815993011,8
CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,-0.798507696,8
CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,-0.798507696,6
O=C(Nc1ccc(-c2nc(C3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(N2CCNCC2)cc1,-0.798507696,8
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)cc1,-0.798507696,12
Cc1ccc(-n2nc(C(=O)N3C[C@H](C)N[C@H](C)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,-0.798507696,13
COc1cc(N2CCN(C3CCN(c4ccc(F)c5cc(C(F)(F)F)cnc45)CC3)CC2)c2ncccc2c1,-0.798507696,8
CC(C)(C)Cn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,-0.798507696,1
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O,-0.798507696,13
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(F)c2)n1,-0.798507696,9
CC1=C2C[C@H]3[C@@H](CC[C@@H]4c5c[nH]nc5CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,-0.798507696,3
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)c(F)c3)c12,-0.798507696,8
Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,-0.798507696,3
Cc1noc(-c2ccc3c(c2)c2c(n3CCCSc3ccc(F)c(F)c3)CCCC2)n1,-0.798507696,4
CC(CNc1ccnc2cc(Cl)ccc12)NCCC12CC3CC(CC(C3)C1)C2,-0.798507696,13
CC(C)(C)c1cnc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)s1,-0.798507696,13
CC(C)n1ccnc1/N=C(/Nc1ccc(Cl)c(Cl)c1)N1CCCCC1,-0.798507696,13
O=C(NCCc1nc(-c2cccc(F)c2)cs1)c1cccc([N+](=O)[O-])c1,-0.798507696,2
CCc1nn(CCO)c(CC)c1Oc1cccc(C#N)c1,-0.798507696,2
CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,-0.798507696,13
CC(C)(C)c1ccc(-c2ccc(F)cn2)cc1,-0.798507696,9
C1CCC(CC(C2CCCC2)C2CC2)NC1,-0.798507696,8
Oc1c(CNc2ccccn2)ccc2cccnc12,-0.794737036,8
COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCC(=O)O)cc3)sc2n1,-0.791201121,1
NS(=O)(=O)c1cc(-c2nnc(CN3CCN(c4ccc(Cl)cc4)CC3)o2)c(Cl)cc1SCc1ccccc1,-0.78745786,16
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N4CCCS4(=O)=O)ccc3N2)c1=O,-0.762068626,13
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c1=O,-0.762068626,8
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3(CCCC3)CN(Cc3ccc(F)cc3)C1=O)N2,-0.762068626,8
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(CS(C)(=O)=O)ccc3N2)c1=O,-0.762068626,8
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(Cl)c2)cc1F,-0.762068626,8
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Nc2ccccc2)cc1F,-0.762068626,8
CC(C)COC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2F)C1,-0.762068626,9
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,-0.762068626,9
CCCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,-0.762068626,8
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(Cl)c1,-0.762068626,6
O=S1(=Nc2ccccc2Cl)CCCCC1,-0.762068626,6
NS(=O)(=O)c1cc(-c2nnc(/C=C/c3c(Cl)cccc3Cl)o2)c(Cl)cc1SCc1ccccc1,-0.758646163,8
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,-0.733969175,13
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(C(F)(F)F)c2)cc1F,-0.7271177,8
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(C(F)(F)F)c2)cc1F,-0.7271177,13
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(Br)ccc2c1,-0.7271177,8
CCC(=O)Nc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(NC(N)=O)cc3)c2)c(Cl)c1,-0.7271177,8
COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,-0.7271177,3
O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1C1CCC1,-0.7271177,9
C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,-0.7271177,3
CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCCN1CCCCC1,-0.7271177,1
CNC(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,-0.7271177,1
CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NCCCN1CCCCC1,-0.7271177,3
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,-0.7271177,10
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)C2CCCCC2)no1,-0.7271177,8
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,-0.7271177,8
COc1cc2c(N3CCN(Cc4ccccc4)CC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,-0.718054816,1
Oc1c(C(Nc2ccccn2)c2ccccc2)ccc2cccnc12,-0.706637771,8
CCC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.693147181,1
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)s1,-0.693147181,9
O=C1CCC(CCN2CCC(O)(c3ccccc3)CC2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,-0.693147181,1
CC(C)CCn1nc(-c2cc[nH]c2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.693147181,1
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(-c4cnoc4)ccc3N2)c1=O,-0.693147181,1
CC(C)(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,-0.693147181,13
CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,-0.693147181,1
CCS(=O)(=O)CNc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)OCC/C=C/CN(C)C2,-0.693147181,8
NC1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,-0.693147181,8
COCCOc1ccc(C2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC)cc2)cc1,-0.693147181,1
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C(F)(F)F)cc2)cc1,-0.693147181,6
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(OC(C)C)cc2)cc1,-0.693147181,8
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C3CC3)cc2)cc1,-0.693147181,9
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1,-0.693147181,8
O=C(Nc1ccc2sc(-c3ccccc3)nc2c1)N1CCCC1,-0.693147181,8
Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CO,-0.68981939,7
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-0.688756832,3
Fc1ccc(-c2nccc3ccc(-c4ccc5[nH]ccc5c4)cc23)cc1,-0.670016763,10
CC(C)CCn1nc(CCC(F)(F)F)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.660292844,11
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2,-0.660292844,6
Clc1ccc2c(N(CCCN3CCCCC3)/C(=N/CCCN3CCCCC3)c3ccccc3)ccnc2c1,-0.660292844,16
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2,-0.660292844,6
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(/C=C\C(N)=O)ccc3N2)c1=O,-0.660292844,13
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1F,-0.660292844,9
Cc1[nH]nc2c1C(c1cc(-c3cccc(CCC(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,-0.660292844,11
O=C(Nc1ccc(F)c(-c2nc3cc(-c4ccccc4)cnc3[nH]2)c1)N1CCCC1,-0.660292844,6
O=C1CC(=O)N(CCc2cccc(F)c2)C(=O)N1CCc1cccc(F)c1,-0.660292844,8
N#C[C@@H]1CCCN1C(=O)c1ccccc1C(=O)NCc1ccccc1,-0.660292844,8
CNc1nc(NCCCN(C)C)c2sc(-c3cccc(C(F)(F)F)c3)cc2n1,-0.657201054,3
Cc1ccc2[nH]c(SCc3ccccn3)nc2c1,-0.650662569,3
CC1Cc2cc(S(=O)(=O)c3ccc4c(c3)OCCO4)ccc2N1S(C)(=O)=O,-0.644357016,3
Cc1ccc(-n2c(C)nnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,-0.644357016,3
NS(=O)(=O)c1cc(-c2nnc(CN3CCN(c4ccc(F)cc4)CC3)o2)c(Cl)cc1SCc1ccccc1,-0.641124152,3
COC(=O)[C@H](CCC(N)=O)NC(=O)CCCCCCCCNC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,-0.639985632,3
CC(C)CC[C@@H]1CN(C2CCCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,-0.628671161,9
COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(C#N)cc(OC)c3[C@]2(O)[C@@H]1O,-0.628671161,3
COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN(C)C)c3ccc(Cl)cc3)c2n1,-0.628671161,3
CCN(CC)CCC/N=C(/Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12)c1cccnc1,-0.628671161,1
[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,-0.628671161,7
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-0.628671161,11
NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1,-0.628671161,7
CC(C)n1ccnc1/N=C(\NCC(C)(C)C)Nc1ccc(Cl)c(Cl)c1,-0.600932697,3
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(C(F)(F)F)c2)cc1F,-0.597837001,4
CC(C)=Cc1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,-0.597837001,8
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,-0.597837001,3
CC(=S)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(N5CCOC5=O)nc4)cc3SC[C@@H]12,-0.597837001,9
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,-0.597837001,8
CCN(CC)CCC/N=C(\C)Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12,-0.597837001,1
COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN(C)C)C(C)C)c2n1,-0.597837001,13
O=C(NCCN1CCCC1)c1cccn2c(=O)c3cc4ccccc4cc3nc12,-0.597837001,9
N#Cc1ccc(C(=O)NCCC(c2ccc(F)cc2)c2ccc(F)cc2)cc1,-0.597837001,9
COc1cc(-c2nccc3[nH]c(-c4cccc5[nH]ccc45)nc23)cc(OC)c1OC,-0.594750859,9
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)NC,-0.567925216,9
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccccc3)c(F)c2)cc1F,-0.567925216,9
Cc1c(CO)cccc1NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,-0.567925216,9
COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,-0.567925216,1
N#Cc1cccc(C(=O)NCCc2nc(-c3cccc(F)c3)cs2)c1,-0.567925216,9
O=C(NCCc1nc(-c2ccccc2F)cs1)c1ccccc1,-0.567925216,8
CC(C)/C=C/C[C@@H]1CN(C2CCCC2)C(O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,-0.539053645,1
O=C(CCCF)N1N=C(c2c(-c3ccc(Cl)cc3)c3ccccc3[nH]c2=O)CC1c1ccc(Cl)cc1,-0.539053645,9
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(Cl)cc2)cc1F,-0.539053645,9
CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5nn(C)cc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,-0.539053645,8
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)c1ccc(C#N)cn1,-0.539053645,8
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCOCC3)CC2)no1,-0.539053645,8
CC(C)(C)c1cc(NC(=O)[C@@H]2C[C@@H](O)CN2c2ccc(Cl)cc2)on1,-0.539053645,12
CC1(c2ccc(-c3ccc(C#N)cn3)cc2)CC1,-0.539053645,6
Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccc4)no3)cs2)cc1,-0.536143432,8
CN(C)CCCNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,-0.510825624,9
[2H]C([2H])([2H])Oc1ccc(-c2cc3c(C(=O)NC)c(-c4ccc(F)cc4)oc3nc2CCC(F)(F)F)cc1C(=O)NC(c1ncon1)(C([2H])([2H])[2H])C([2H])([2H])[2H],-0.510825624,4
NS(=O)(=O)c1cc(-c2nnc(/C=C/c3ccc(Br)cc3)o2)c(Cl)cc1SCc1ccccc1,-0.510825624,8
CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.510825624,8
Cc1[nH]nc2c1C(c1cc(N3CCC(CC(=O)O)CC3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,-0.510825624,8
Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NN,-0.510825624,8
CCN(CC)CCCN/C(=N\c1ccnc2cc(Cl)ccc12)c1cccnc1,-0.510825624,13
CCC1=C(C(=O)OCC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1,-0.510825624,8
O=C(Nc1ccc(F)c(-c2nc3ncccc3o2)c1)c1cscn1,-0.510825624,3
O=C(NCCc1nc(-c2ccccc2)cs1)c1ccccc1F,-0.510825624,3
CC(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]21,-0.483372597,3
O=C(Nc1ccc2sc(-c3cccc(F)c3)nc2c1)N1CCCC1,-0.483372597,9
NCCc1c[nH]c2c1C(=O)C1=C(NC=CS1(=O)=O)C2=O,-0.483372597,3
CCc1n[nH]c(CC)c1Oc1cccc(C#N)c1,-0.483372597,8
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,-0.48207621,8
CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)OC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,-0.478035801,1
COc1ccc2[nH]c(SCCCO)nc2c1,-0.472727335,10
N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCN2CCCCC2)n2c1nc1ccccc12,-0.459340681,8
O=C(NOCCO)c1cc(CN2OCCOC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,-0.456811035,1
CC(C)CCn1nc(-c2ccn(C)c2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.456811035,8
CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,-0.456811035,8
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCS(=O)(=O)CC3)CC2)no1,-0.456811035,1
CN(C)CCNC(=O)c1cc(C(C)(C)C)sc1NC(=O)Nc1ccc2[nH]ncc2c1,-0.456811035,9
O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC1CC1,-0.456811035,9
COc1cccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)c1,-0.456811035,10
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCC1)Cc1cc(F)c(F)cc1F,-0.456811035,3
O=S(=O)(Nc1cc(CO)ccc1O)c1ccc(-c2ccc(F)cc2F)cc1,-0.456811035,8
CCc1n[nH]c(CC)c1Oc1cc(C)cc(C#N)c1,-0.456811035,13
CC1(c2ccc(-c3ccc(C#N)cn3)cc2)COC1,-0.456811035,13
COc1cc2c(N3CCN(C4CCCC4)CC3)nc(NCCCN3CCN(C)CC3)nc2cc1OCCCN1CCCC1,-0.446599651,3
COc1cc(-c2nccc3ccc(-c4ccc5[nH]ccc5c4)cc23)cc(OC)c1OC,-0.433401727,3
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)N(C)C(C)C,-0.430782916,8
CC1(C)CC[C@]23CC[C@]4(C)[C@](C(=O)C=C5[C@@]6(C)C=C(C#N)C(=O)C(C)(C)[C@@H]6CC[C@]54C)([C@@H]2C1)N(C1CCCCC1)C3=O,-0.430782916,3
CC(C)(F)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,-0.430782916,6
Cc1cc(C)cc(COc2ccc(N(CCN)C(=O)c3cccnc3Cl)cc2)c1,-0.430782916,9
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccn3)c(Cl)c2)n1,-0.430782916,1
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(C)nc3)c(C)c2)n1,-0.430782916,3
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,-0.430782916,8
Cc1cc(-c2ccc(NCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,-0.430782916,8
