CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,,STANDARD_VALUE_LOG,,TYPE,TYPE_LABEL
CHEMBL3904373,326.48,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(O)C[C@@]43C)[C@@H]1CC=C2n1ccnc1,T1/2,'=',0.1667,hr,-1.791559489,,-0.7780644,,unstable,0
CHEMBL2408342,319.32,Cc1ccoc1C(=O)Nc1cccc(-c2nc3ncccc3o2)c1,T1/2,'=',0.1667,hr,-1.791559489,,-0.7780644,,unstable,0
CHEMBL2408318,319.32,Cc1ccc(NC(=O)c2ccoc2)cc1-c1nc2ncccc2o1,T1/2,'=',0.1667,hr,-1.791559489,,-0.7780644,,unstable,0
CHEMBL1630773,244.34,CC1CCCCC1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.1667,hr,-1.791559489,,-0.7780644,,unstable,0
CHEMBL3746868,233.27,Cn1c(-c2cccnc2)c(C#N)c2ccccc21,T1/2,'=',0.1667,hr,-1.791559489,,-0.7780644,,unstable,0
CHEMBL3353972,454.53,CC(=O)OCc1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(CCC#N)cc1C,T1/2,'=',0.17,hr,-1.771956842,,-0.769551079,,unstable,0
CHEMBL1521217,301.39,O=C(Cc1ccc(-c2ccccc2)cc1)NCc1ccccc1,T1/2,'=',0.1717,hr,-1.762006511,,-0.765229705,,unstable,0
CHEMBL1800081,515.97,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCCN2CCOCC2)n2c1nc1ccccc12,T1/2,'=',0.1733,hr,-1.752731082,,-0.761201437,,unstable,0
CHEMBL473326,292.79,Oc1nc(SCc2ccc(Cl)cc2)nc2c1CCC2,T1/2,'=',0.1733,hr,-1.752731082,,-0.761201437,,unstable,0
CHEMBL2420867,325.8,COc1ccc2c(c1)CCCN2c1nc(Cl)nc2ccccc12,T1/2,'=',0.1765,hr,-1.734434403,,-0.75325529,,unstable,0
CHEMBL139,296.15,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,T1/2,'=',0.176666667,hr,-1.733490561,,-0.752845384,,unstable,0
CHEMBL2018909,236.34,COc1ccc2[nH]c(SCC(C)C)nc2c1,T1/2,'=',0.1783,hr,-1.724287754,,-0.748848657,,unstable,0
CHEMBL1669555,711.25,CN(C)CCCn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3355191,631.54,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cc(Cl)cc(Cl)c3)CC2)cc1F,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL402906,581.7,COCN(c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2)S(C)(=O)=O,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL404720,551.67,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(S(=O)(=O)N(C)C)ccc3N2)c1=O,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL257356,511.63,CC(C)CCn1nc(C(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL267934,509.61,CC(C)(C)CCn1nc(C2CC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL1835216,440.52,CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCOCC4)n3)cc2)C1=O,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL2431634,434.5,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2ccccc2c1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL1762292,387.52,CC(C)(C)c1ccc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)cc1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3758628,383.97,CC(CNCC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL1957061,358.44,CCC1=C(C(=O)OCC2CCCCC2)[C@H](c2cccc(O)c2)NC(=O)N1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3354535,349.48,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2CC2CCOCC2)no1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL2408323,323.28,O=C(Nc1ccc(F)c(-c2nc3ncccc3o2)c1)c1ccoc1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3800249,319.41,O=C(NCCc1nc(-c2ccccc2F)cs1)N1CCCC1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3354530,291.4,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C2CC2)no1,T1/2,'=',0.1833,hr,-1.696631124,,-0.736837535,,unstable,0
CHEMBL3716726,513.6,COc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,T1/2,'=',0.185,hr,-1.687399454,,-0.732828272,,unstable,0
CHEMBL4579732,517.63,[2H]C(Oc1cc(OC)cc2oc(-c3cn4nc(OC([2H])([2H])[2H])sc4n3)cc12)c1nc(N2CCOCC2)sc1C,T1/2,'=',0.1867,hr,-1.678252228,,-0.728855682,,unstable,0
CHEMBL4073955,515.02,NS(=O)(=O)c1cc(-c2nnc(CNC(=O)c3ccccc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.1867,hr,-1.678252228,,-0.728855682,,unstable,0
CHEMBL4464044,514.61,[2H]C(Oc1cc(OC)cc2oc(-c3cn4nc(OC)sc4n3)cc12)c1nc(N2CCOCC2)sc1C,T1/2,'=',0.1867,hr,-1.678252228,,-0.728855682,,unstable,0
CHEMBL2430197,262.29,Cc1cn2cc(-c3ccc(O)c(O)c3O)nc2s1,T1/2,'=',0.1867,hr,-1.678252228,,-0.728855682,,unstable,0
CHEMBL4540797,517.63,[2H]C(Oc1cc(OC([2H])([2H])[2H])cc2oc(-c3cn4nc(OC)sc4n3)cc12)c1nc(N2CCOCC2)sc1C,T1/2,'=',0.1883,hr,-1.669718843,,-0.72514968,,unstable,0
CHEMBL4468894,519.64,[2H]C([2H])([2H])Oc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC([2H])([2H])[2H])sc4n3)oc2c1,T1/2,'=',0.19,hr,-1.660731207,,-0.721246399,,unstable,0
CHEMBL502335,320.42,COc1ccc2nc(SCc3ccc4ccccc4c3)[nH]c2c1,T1/2,'=',0.19,hr,-1.660731207,,-0.721246399,,unstable,0
CHEMBL4483601,516.62,[2H]C([2H])([2H])Oc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,T1/2,'=',0.1933,hr,-1.643511893,,-0.713768146,,unstable,0
CHEMBL3808993,480.57,Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1COC(=O)C1CC1,T1/2,'=',0.195,hr,-1.63475572,,-0.709965389,,unstable,0
CHEMBL4102592,585.52,NS(=O)(=O)c1cc(-c2nnc(CNS(=O)(=O)c3ccc(Cl)cc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.1967,hr,-1.626075554,,-0.70619564,,unstable,0
CHEMBL4483498,516.62,[2H]C([2H])([2H])Oc1nn2cc(-c3cc4c(OCc5nc(N6CCOCC6)sc5C)cc(OC)cc4o3)nc2s1,T1/2,'=',0.1967,hr,-1.626075554,,-0.70619564,,unstable,0
CHEMBL1087964,357.88,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccoc1,T1/2,'=',0.1967,hr,-1.626075554,,-0.70619564,,unstable,0
CHEMBL2019026,256.33,Nc1ccc2[nH]c(SCc3ccccn3)nc2c1,T1/2,'=',0.1992,hr,-1.613445934,,-0.700710666,,unstable,0
CHEMBL1091715,588.71,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(OCCN(C)C)cc3)cc2)nc(N2C3CCC2COC3)n1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL602495,543.71,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCCCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL4086113,517.55,Cc1[nH]nc2c1C(c1cc(N3CCC(CCC(=O)O)CC3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL399836,515.57,NC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CC3)c1=O)N2,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL601434,514.67,CC(C)OC(=O)C1=CN(C(=O)c2cccc(CN3CCN(C)CC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL2431621,514.51,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)ccc2F)cc1F,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL393169,482.02,OCC1(NCCCC2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CCCC1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL2431633,481.33,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Br)cc1F,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL207220,464.68,CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC3CCCCC3)CC2)c1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL393168,462.57,Fc1ccccc1-c1nc(COc2ccc3c(c2)C(N2CCN(C4CCCC4)CC2)CC3)no1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL3092019,451.42,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3C(F)(F)F)cc2C(=O)O)cc1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL402743,444.54,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3ccccc3N2)c1=O,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL250036,440.61,CCN(C(=O)Nc1ccc(C(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL570360,433.53,COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL134915,421.46,COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc1OC,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL3421923,406.96,Clc1ccc2c(/N=C(\NCCCN3CCCCC3)c3ccccc3)ccnc2c1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL3758639,404.47,Cc1cc(-c2ccc(CC(=O)Nc3ccc4c(c3)C(=O)c3ccccc3-4)cc2)ccn1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL2431650,402.43,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1F,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL1209693,397.93,COC(C)(C)CC1n2cncc2CN([C@@H](C)c2ccc(Cl)cc2)S1(=O)=O,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL1087837,373.95,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccsc1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL206278,369.51,C=CCSCC1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL563216,352.38,O=C(NCCC(c1ccc(F)cc1)c1ccc(F)cc1)c1cccnc1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL108438,311.38,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL1630770,230.31,CN(c1ncnc2[nH]ccc12)C1CCCCC1,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL3747584,222.29,Cc1c(-c2cccnc2)n(C)c2ccccc12,T1/2,'=',0.2,hr,-1.609437912,,-0.698970004,,unstable,0
CHEMBL6966,454.61,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,T1/2,'=',0.200333333,hr,-1.607772633,,-0.698246783,,unstable,0
CHEMBL1828765,396.37,CC(C)(C)Cn1ccnc1/N=C(/Nc1ccc(Cl)c(Cl)c1)NC(C)(C)C,T1/2,'=',0.2017,hr,-1.600973834,,-0.695294102,,unstable,0
CHEMBL3785718,348.49,Oc1cccc2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,T1/2,'=',0.2033,hr,-1.593072558,,-0.691862621,,unstable,0
CHEMBL4073295,518.45,NS(=O)(=O)c1cc(-c2nnc(/C=C/c3ccc(Cl)cc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.2067,hr,-1.576486812,,-0.684659523,,unstable,0
CHEMBL4061517,584.17,Cc1ccc(C)c(N2CCN(Cc3nnc(-c4cc(S(N)(=O)=O)c(SCc5ccccc5)cc4Cl)o3)CC2)c1,T1/2,'=',0.2083,hr,-1.568775931,,-0.68131073,,unstable,0
CHEMBL4548962,520.64,[2H]C(Oc1cc(OC([2H])([2H])[2H])cc2oc(-c3cn4nc(OC([2H])([2H])[2H])sc4n3)cc12)c1nc(N2CCOCC2)sc1C,T1/2,'=',0.2083,hr,-1.568775931,,-0.68131073,,unstable,0
CHEMBL4067470,539.04,NS(=O)(=O)c1cc(-c2nnc(Cn3cc(-c4ccccc4)nn3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.21,hr,-1.560647748,,-0.677780705,,unstable,0
CHEMBL488400,330.41,COc1cc(CSc2nc3ccc(OC)cc3[nH]2)cc(OC)c1,T1/2,'=',0.2133,hr,-1.545055654,,-0.671009145,,unstable,0
CHEMBL4088710,569.07,COc1ccc(-c2cn(Cc3nnc(-c4cc(S(N)(=O)=O)c(SCc5ccccc5)cc4Cl)o3)nn2)cc1,T1/2,'=',0.215,hr,-1.537117251,,-0.66756154,,unstable,0
CHEMBL2018911,234.32,COc1ccc2[nH]c(SCC3CC3)nc2c1,T1/2,'=',0.215,hr,-1.537117251,,-0.66756154,,unstable,0
CHEMBL3353341,506.61,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,T1/2,'=',0.216666667,hr,-1.529395205,,-0.664207897,,unstable,0
CHEMBL1669600,697.18,CNC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3355190,631.63,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1F,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL1096156,551.61,COc1cc(N2CCN(C3CCN(c4cccc5c(OC)cc(C(F)(F)F)nc45)CC3)CC2)c2ncccc2c1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL2426077,548.43,O=C(O)CCCC(=O)N1N=C(c2c(-c3ccc(Cl)cc3)c3ccccc3[nH]c2=O)CC1c1ccc(Cl)cc1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL403170,531.62,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OC(C)C(N)=O)ccc3N2)c1=O,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL515943,526.64,CCN(CC)c1nn(CCC(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL436646,523.62,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(S(N)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL2431540,487.54,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCOCC2)cc1F,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL239596,452.99,CC(C)N1CCN(C2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CC1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL1835131,438.55,CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL571039,437.49,COc1ccc(CCN2C(=O)N(NS(=O)(=O)CF)C[C@@H]2c2ccc(OC)cc2)cc1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3746909,423.47,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL585163,417.53,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C)c(C)c2)cc1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3758840,415.98,CC(CCNCC12CC3CC(CC(C3)C1)C2)Nc1c(F)cnc2cc(Cl)ccc12,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL1209556,387.43,CC(C)CC1n2cncc2CN(Cc2ccc(C(F)(F)F)cc2)S1(=O)=O,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3758195,383.97,CC(CNc1ccnc2cc(Cl)ccc12)NCC12CC3CC(CC(C3)C1)C2,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3623875,383.41,Cc1cc(-c2ccc(OC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL1682429,345.45,Cc1cc(-c2cccc3cc[nH]c23)c(C#N)c2c1NC(C)(C)[C@H](O)[C@H]2C,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3353869,335.45,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2CC2CCOCC2)no1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL2397494,329.38,NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)[C@@H](N)Cc1ccccc1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL1630783,302.42,C[C@@H](CO)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL3799598,301.42,O=C(NCCc1nc(-c2ccccc2)cs1)N1CCCC1,T1/2,'=',0.2167,hr,-1.52924137,,-0.664141089,,unstable,0
CHEMBL575736,544.7,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NC4CCOCC4)cc3)sc2n1,T1/2,'=',0.2183,hr,-1.521885015,,-0.660946264,,unstable,0
CHEMBL255344,545.07,COCC(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(NC(=O)c2nc3c(s2)CN(C)CC3)C1,T1/2,'=',0.2267,hr,-1.484127721,,-0.64454848,,unstable,0
CHEMBL3216541,524.42,CCN(CC)CCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,T1/2,'=',0.2283,hr,-1.477094725,,-0.641494089,,unstable,0
CHEMBL4064707,484,NS(=O)(=O)c1cc(-c2nnc(/C=C/c3ccccc3)o2)c(Cl)cc1SCc1ccccc1,T1/2,'=',0.2283,hr,-1.477094725,,-0.641494089,,unstable,0
CHEMBL3113359,315.35,COc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,T1/2,'=',0.2283,hr,-1.477094725,,-0.641494089,,unstable,0
CHEMBL4080838,521.02,CC(C)(O)c1cn(Cc2nnc(-c3cc(S(N)(=O)=O)c(SCc4ccccc4)cc3Cl)o2)nn1,T1/2,'=',0.23,hr,-1.46967597,,-0.638272164,,unstable,0
CHEMBL1087470,383.97,CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC2C=CC1C2,T1/2,'=',0.23,hr,-1.46967597,,-0.638272164,,unstable,0
CHEMBL4102824,723.99,CCCC(=O)OC[C@@H]1[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)CN1CCCCCCN(C(=O)NC(C)(C)C)C1CCCCC1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1669564,640.12,Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4cccc(F)c4)CC5)c(Cl)cn3)CC2)cn1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3672394,626.57,CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(CCC(F)(F)F)c(-c3cnc(OC)c(C(=O)NC(C)(C)c4ncon4)c3)cc12,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL477178,538.65,CC(C)(C)CCn1nc(N2CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL603492,529.68,CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCCCC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL4063540,501.54,Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NCCC(F)F,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL239601,492.6,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccccc6F)n5)cc43)CC2)CCCC1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL2407900,492.58,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL2431636,452.49,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(F)ccc2c1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1835214,438.55,CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(F)C4)n3)cc2)C1=O,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3422026,425.96,COc1ccc2nc3cc(Cl)ccc3c(N/C(C)=N/CCCN3CCCCC3)c2n1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL2322477,405.42,O=S(=O)(Nc1ccc(CO)c(CO)c1)c1ccc(-c2ccc(F)cc2F)cc1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3289428,404.47,COCCN(C)CCNC(=O)c1cccn2c(=O)c3cc4ccccc4cc3nc12,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL253960,400.46,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccn21,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3747207,394.52,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1836035,376.5,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL2322462,371.43,Cc1c(CO)cccc1NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3354546,362.47,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCCCC2)no1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL3354527,361.87,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2c2ccc(Cl)cc2)no1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1630800,327.43,C[C@@H]1CCN(C(=O)CC2CC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL2397493,325.41,Cc1ccccc1C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL214199,265.32,c1cn2ccnc2c(-c2ccc(N3CCCC3)nc2)n1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1630779,260.34,COC1CCCCC1N(C)c1ncnc2[nH]ccc12,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
CHEMBL1630764,244.34,CN(c1ncnc2[nH]ccc12)C1CCCCCC1,T1/2,'=',0.2333,hr,-1.4554301,,-0.632085261,,unstable,0
